item_id;product_id;item_price;order_id;quantity;created_at
1965;9441;273.36;976;2;2025-07-21 10:33:57+00
1966;10987;53.72;977;2;2025-07-21 10:52:47+00
1967;12787;230.23;977;1;2025-07-21 10:52:47+00
1968;1067;108.62;977;2;2025-07-21 10:52:47+00
1969;897;66.62;978;2;2025-07-21 15:01:47+00
1970;6145;163.16;979;2;2025-07-22 13:19:07+00
1971;5092;167.55;980;2;2025-07-22 10:38:47+00
1972;10637;38.05;980;1;2025-07-22 10:38:47+00
1973;8408;278.2;980;1;2025-07-22 10:38:47+00
1974;607;281.22;981;1;2025-07-23 11:38:08+00
1975;80;222.42;982;2;2025-07-23 14:33:56+00
1976;4174;134.02;982;1;2025-07-23 14:33:56+00
1977;2832;268.57;982;2;2025-07-23 14:33:56+00
1978;10371;219.26;983;1;2025-07-23 16:46:06+00
1979;8385;290.75;983;1;2025-07-23 16:46:06+00
1980;7924;234.66;983;2;2025-07-23 16:46:06+00
1981;13185;235.47;984;1;2025-07-24 16:57:43+00
1982;13157;235.47;984;1;2025-07-24 16:57:43+00
1983;8361;290.75;985;1;2025-07-24 09:19:44+00
1984;2838;268.57;985;1;2025-07-24 09:19:44+00
1985;9329;273.36;985;2;2025-07-24 09:19:44+00
1986;4537;264.4;986;1;2025-07-25 09:01:41+00
1987;10756;74.05;986;2;2025-07-25 09:01:41+00
1988;741;281.22;986;2;2025-07-25 09:01:41+00
1989;10419;219.26;987;2;2025-07-25 10:45:40+00
1990;5827;162.85;987;2;2025-07-25 10:45:40+00
1991;11407;281.15;988;1;2025-07-25 13:23:04+00
1992;6635;154.03;988;2;2025-07-25 13:23:04+00
1993;7722;150.93;988;1;2025-07-25 13:23:04+00
1994;12319;197.75;989;2;2025-07-26 13:06:12+00
1995;2288;297.07;989;2;2025-07-26 13:06:12+00
1996;6502;22.47;989;1;2025-07-26 13:06:12+00
1997;6924;113.29;990;2;2025-07-26 09:53:03+00
1998;13829;215.83;991;2;2025-07-27 10:30:29+00
1999;23;222.42;992;1;2025-07-27 11:43:08+00
2000;3403;155.59;992;1;2025-07-27 11:43:08+00
2001;2079;279.02;992;1;2025-07-27 11:43:08+00
2002;10233;236.95;993;2;2025-07-27 10:57:39+00
2003;5205;77.25;993;2;2025-07-27 10:57:39+00
2004;3956;203.5;994;2;2025-07-28 14:02:29+00
2005;2041;279.02;995;2;2025-07-28 17:29:49+00
2006;10061;138.33;995;1;2025-07-28 17:29:49+00
2007;13838;215.83;995;2;2025-07-28 17:29:49+00
2008;6679;154.03;996;1;2025-07-29 17:17:43+00
2009;8361;290.75;996;1;2025-07-29 17:17:43+00
2010;7718;150.93;997;1;2025-07-29 09:49:39+00
2011;6733;154.03;998;1;2025-07-29 16:54:38+00
2012;5952;138.92;998;2;2025-07-29 16:54:38+00
2013;1067;108.62;998;1;2025-07-29 16:54:38+00
2014;12867;180.65;999;1;2025-07-30 14:10:11+00
2015;13692;92.62;999;2;2025-07-30 14:10:11+00
2016;9550;271.65;999;1;2025-07-30 14:10:11+00
2017;13300;235.47;1000;1;2025-07-31 10:07:33+00
2018;6556;22.47;1000;2;2025-07-31 10:07:33+00
2019;2609;275.94;1000;2;2025-07-31 10:07:33+00
2020;8662;20.1;1001;2;2025-07-31 16:14:12+00
2021;11000;53.72;1002;2;2025-08-01 14:16:54+00
2022;5243;77.25;1002;1;2025-08-01 14:16:54+00
2023;4685;116.24;1003;2;2025-08-01 11:57:33+00
2024;6362;83.11;1003;2;2025-08-01 11:57:33+00
2025;3930;203.5;1003;2;2025-08-01 11:57:33+00
2026;3767;128.63;1004;1;2025-08-01 13:10:03+00
2027;10255;236.95;1004;1;2025-08-01 13:10:03+00
2028;8693;20.1;1004;2;2025-08-01 13:10:03+00
2029;13090;97.53;1005;1;2025-08-02 17:22:12+00
2030;6210;174.36;1005;2;2025-08-02 17:22:12+00
2031;1380;232.28;1005;2;2025-08-02 17:22:12+00
2032;2097;279.02;1006;1;2025-08-02 10:22:06+00
2033;1514;61.77;1006;2;2025-08-02 10:22:06+00
2034;14235;170.61;1007;1;2025-08-02 13:50:47+00
2035;705;281.22;1007;1;2025-08-02 13:50:47+00
2036;7902;234.66;1008;2;2025-08-03 14:45:43+00
2037;2955;215.17;1008;1;2025-08-03 14:45:43+00
2038;13458;276.23;1009;1;2025-08-03 11:53:12+00
2039;11843;294.61;1010;1;2025-08-04 09:20:58+00
2040;2331;181.96;1010;2;2025-08-04 09:20:58+00
2041;10782;74.05;1011;2;2025-08-05 12:36:36+00
2042;13506;276.23;1012;2;2025-08-05 13:28:15+00
2043;7400;102.23;1013;2;2025-08-06 12:18:31+00
2044;9943;124.13;1014;2;2025-08-06 12:39:42+00
2045;2320;181.96;1014;1;2025-08-06 12:39:42+00
2046;9261;246.6;1014;1;2025-08-06 12:39:42+00
2047;9677;247.65;1015;2;2025-08-07 12:52:50+00
2048;1796;158.77;1016;2;2025-08-07 17:42:18+00
2049;7377;102.23;1016;2;2025-08-07 17:42:18+00
2050;2577;275.94;1016;1;2025-08-07 17:42:18+00
2051;7719;150.93;1017;1;2025-08-08 12:53:11+00
2052;4243;134.02;1018;1;2025-08-09 11:02:28+00
2053;1314;28.56;1018;2;2025-08-09 11:02:28+00
2054;12813;180.65;1019;2;2025-08-09 10:12:15+00
2055;2435;135.84;1020;2;2025-08-10 09:12:44+00
2056;8342;290.75;1020;2;2025-08-10 09:12:44+00
2057;10366;219.26;1020;1;2025-08-10 09:12:44+00
2058;9195;246.6;1021;1;2025-08-10 09:56:50+00
2059;9481;271.65;1021;2;2025-08-10 09:56:50+00
2060;8608;20.1;1021;1;2025-08-10 09:56:50+00
2061;3262;288.72;1022;2;2025-08-11 09:06:56+00
2062;4787;65.61;1023;1;2025-08-11 09:07:53+00
2063;11362;281.15;1023;2;2025-08-11 09:07:53+00
2064;4549;264.4;1024;2;2025-08-11 12:22:56+00
2065;13932;215.83;1025;1;2025-08-12 15:21:59+00
2066;466;67.6;1025;2;2025-08-12 15:21:59+00
2067;4898;65.61;1026;1;2025-08-12 13:50:16+00
2068;276;88.99;1027;2;2025-08-13 16:30:37+00
2069;1815;158.77;1028;2;2025-08-13 10:25:43+00
2070;10246;236.95;1028;1;2025-08-13 10:25:43+00
2071;6454;22.47;1028;1;2025-08-13 10:25:43+00
2072;13535;276.23;1029;2;2025-08-13 15:48:37+00
2073;12701;230.23;1029;1;2025-08-13 15:48:37+00
2074;5895;138.92;1030;1;2025-08-14 12:52:59+00
2075;11237;74.23;1030;2;2025-08-14 12:52:59+00
2076;6972;113.29;1030;1;2025-08-14 12:52:59+00
2077;7361;102.23;1031;2;2025-08-14 09:37:35+00
2078;3301;288.72;1032;1;2025-08-15 15:37:24+00
2079;5494;262.44;1032;2;2025-08-15 15:37:24+00
2080;7800;150.93;1033;1;2025-08-15 10:01:20+00
2081;10344;236.95;1034;1;2025-08-16 11:21:37+00
2082;2858;268.57;1034;2;2025-08-16 11:21:37+00
2083;6051;163.16;1034;2;2025-08-16 11:21:37+00
2084;13578;276.23;1035;1;2025-08-16 16:33:38+00
2085;8429;278.2;1036;1;2025-08-16 11:28:38+00
2086;4143;232.76;1036;2;2025-08-16 11:28:38+00
2087;9416;273.36;1036;2;2025-08-16 11:28:38+00
2088;10946;53.72;1037;2;2025-08-17 17:39:24+00
2089;7798;150.93;1037;2;2025-08-17 17:39:24+00
2090;7554;289.24;1037;2;2025-08-17 17:39:24+00
2091;7879;234.66;1038;2;2025-08-17 17:33:47+00
2092;12595;171.24;1038;1;2025-08-17 17:33:47+00
2093;2395;135.84;1039;2;2025-08-17 13:47:30+00
2094;874;66.62;1040;2;2025-08-18 16:48:40+00
2095;10381;219.26;1040;1;2025-08-18 16:48:40+00
2096;9536;271.65;1040;2;2025-08-18 16:48:40+00
2097;7591;289.24;1041;1;2025-08-18 10:02:14+00
2098;9370;273.36;1042;1;2025-08-19 13:27:31+00
2099;9197;246.6;1042;2;2025-08-19 13:27:31+00
2100;1096;108.62;1043;2;2025-08-19 17:17:51+00
2101;5977;138.92;1043;1;2025-08-19 17:17:51+00
2102;5628;231.72;1043;1;2025-08-19 17:17:51+00
2103;12207;197.75;1044;1;2025-08-19 17:16:20+00
2104;8650;20.1;1045;1;2025-08-20 09:52:36+00
2105;10039;124.13;1046;2;2025-08-21 17:36:21+00
2106;989;111.73;1046;2;2025-08-21 17:36:21+00
2107;9379;273.36;1047;2;2025-08-21 13:12:29+00
2108;12147;121.87;1047;2;2025-08-21 13:12:29+00
2109;8577;20.1;1047;2;2025-08-21 13:12:29+00
2110;3372;288.72;1048;1;2025-08-21 09:51:05+00
2111;3901;203.5;1048;1;2025-08-21 09:51:05+00
2112;2597;275.94;1049;1;2025-08-22 09:21:42+00
2113;2739;142.68;1049;2;2025-08-22 09:21:42+00
2114;2753;142.68;1049;2;2025-08-22 09:21:42+00
2115;6612;154.03;1050;2;2025-08-22 17:54:13+00
2116;472;67.6;1050;2;2025-08-22 17:54:13+00
2117;8966;28.83;1050;2;2025-08-22 17:54:13+00
2118;9851;187.29;1051;1;2025-08-22 17:41:22+00
2119;11722;46.67;1051;1;2025-08-22 17:41:22+00
2120;221;88.99;1051;2;2025-08-22 17:41:22+00
2121;7628;289.24;1052;1;2025-08-23 10:54:49+00
2122;13287;235.47;1052;1;2025-08-23 10:54:49+00
2123;5891;138.92;1053;1;2025-08-23 14:30:17+00
2124;1619;34.97;1053;2;2025-08-23 14:30:17+00
2125;13010;97.53;1053;1;2025-08-23 14:30:17+00
2126;9944;124.13;1054;2;2025-08-23 10:02:53+00
2127;10170;138.33;1055;2;2025-08-24 12:05:34+00
2128;8190;111.78;1055;1;2025-08-24 12:05:34+00
2129;9096;47.46;1056;1;2025-08-24 14:18:19+00
2130;8937;28.83;1056;2;2025-08-24 14:18:19+00
2131;12606;171.24;1056;1;2025-08-24 14:18:19+00
2132;5532;262.44;1057;1;2025-08-24 09:39:28+00
2133;9818;187.29;1057;1;2025-08-24 09:39:28+00
2134;6320;83.11;1057;2;2025-08-24 09:39:28+00
2135;388;283.37;1058;1;2025-08-25 11:28:41+00
2136;5644;231.72;1058;1;2025-08-25 11:28:41+00
2137;9886;187.29;1058;2;2025-08-25 11:28:41+00
2138;5863;138.92;1059;2;2025-08-25 11:36:31+00
2139;11419;281.15;1059;2;2025-08-25 11:36:31+00
2140;4542;264.4;1059;1;2025-08-25 11:36:31+00
2141;10180;138.33;1060;2;2025-08-25 17:46:20+00
2142;11552;287.87;1061;1;2025-08-26 14:10:37+00
2143;12911;180.65;1062;2;2025-08-27 10:10:39+00
2144;11562;287.87;1062;1;2025-08-27 10:10:39+00
2145;4582;264.4;1062;1;2025-08-27 10:10:39+00
2146;11771;294.61;1063;1;2025-08-27 11:38:22+00
2147;6011;163.16;1064;2;2025-08-28 14:23:51+00
2148;1728;158.77;1064;2;2025-08-28 14:23:51+00
2149;7242;236.56;1065;1;2025-08-28 12:53:06+00
2150;10818;74.05;1065;1;2025-08-28 12:53:06+00
2151;1631;34.97;1065;1;2025-08-28 12:53:06+00
2152;6926;113.29;1066;2;2025-08-29 15:46:20+00
2153;4035;232.76;1067;1;2025-08-30 10:00:56+00
2154;8242;111.78;1067;2;2025-08-30 10:00:56+00
2155;12854;180.65;1068;1;2025-08-30 16:18:53+00
2156;2269;297.07;1069;1;2025-08-30 12:03:14+00
2157;5068;167.55;1069;2;2025-08-30 12:03:14+00
2158;9514;271.65;1069;2;2025-08-30 12:03:14+00
2159;1403;61.77;1070;1;2025-08-31 15:25:31+00
2160;11841;294.61;1071;2;2025-08-31 09:14:52+00
2161;7995;250.91;1071;2;2025-08-31 09:14:52+00
2162;13192;235.47;1072;2;2025-09-01 15:57:52+00
2163;12592;171.24;1072;1;2025-09-01 15:57:52+00
2164;12281;197.75;1073;2;2025-09-01 15:36:36+00
2165;10607;38.05;1073;2;2025-09-01 15:36:36+00
2166;11729;46.67;1073;2;2025-09-01 15:36:36+00
2167;1428;61.77;1074;1;2025-09-01 17:30:45+00
2168;12373;237.55;1074;2;2025-09-01 17:30:45+00
2169;1597;34.97;1075;1;2025-09-02 14:55:56+00
2170;6611;154.03;1076;2;2025-09-03 17:05:05+00
2171;10426;219.26;1076;2;2025-09-03 17:05:05+00
2172;7989;250.91;1077;1;2025-09-04 12:20:29+00
2173;13429;31.23;1077;1;2025-09-04 12:20:29+00
2174;4715;116.24;1077;2;2025-09-04 12:20:29+00
2175;3311;288.72;1078;2;2025-09-04 13:35:15+00
2176;5477;262.44;1078;2;2025-09-04 13:35:15+00
2177;8974;28.83;1078;1;2025-09-04 13:35:15+00
2178;624;281.22;1079;1;2025-09-04 11:09:07+00
2179;8787;237.93;1079;2;2025-09-04 11:09:07+00
2180;10046;124.13;1080;2;2025-09-05 15:04:19+00
2181;6697;154.03;1080;1;2025-09-05 15:04:19+00
2182;7041;113.29;1081;2;2025-09-06 16:04:07+00
2183;8693;20.1;1082;1;2025-09-06 17:14:57+00
2184;9368;273.36;1082;2;2025-09-06 17:14:57+00
2185;12111;121.87;1083;1;2025-09-07 10:15:16+00
2186;8835;237.93;1084;2;2025-09-07 16:19:03+00
2187;8918;28.83;1084;2;2025-09-07 16:19:03+00
2188;12282;197.75;1084;1;2025-09-07 16:19:03+00
2189;10150;138.33;1085;1;2025-09-07 12:53:06+00
2190;4654;116.24;1086;1;2025-09-08 17:30:37+00
2191;10074;138.33;1086;1;2025-09-08 17:30:37+00
2192;13586;276.23;1086;1;2025-09-08 17:30:37+00
2193;12946;180.65;1087;2;2025-09-09 14:11:18+00
2194;13978;230.3;1087;2;2025-09-09 14:11:18+00
2195;6351;83.11;1087;1;2025-09-09 14:11:18+00
2196;4326;246.25;1088;1;2025-09-09 12:59:40+00
2197;3937;203.5;1089;1;2025-09-09 12:26:29+00
2198;13622;92.62;1089;2;2025-09-09 12:26:29+00
2199;2511;275.94;1089;1;2025-09-09 12:26:29+00
2200;7733;150.93;1090;2;2025-09-10 09:23:45+00
2201;10503;64.13;1090;2;2025-09-10 09:23:45+00
2202;12978;97.53;1091;1;2025-09-10 09:55:39+00
2203;10093;138.33;1091;2;2025-09-10 09:55:39+00
2204;13101;96.28;1092;2;2025-09-10 10:42:08+00
2205;4610;116.24;1092;2;2025-09-10 10:42:08+00
2206;10878;53.72;1093;2;2025-09-11 12:59:45+00
2207;12083;121.87;1093;1;2025-09-11 12:59:45+00
2208;9093;47.46;1094;2;2025-09-11 11:35:43+00
2209;2197;297.07;1095;2;2025-09-12 14:44:06+00
2210;14301;246.92;1095;2;2025-09-12 14:44:06+00
2211;3387;288.72;1095;2;2025-09-12 14:44:06+00
2212;9431;273.36;1096;1;2025-09-13 13:29:03+00
2213;4528;264.4;1096;1;2025-09-13 13:29:03+00
2214;9846;187.29;1097;1;2025-09-13 13:46:00+00
2215;8069;250.91;1098;2;2025-09-14 16:12:22+00
2216;3083;215.17;1099;2;2025-09-14 11:37:21+00
2217;13677;92.62;1100;1;2025-09-15 15:26:07+00
2218;4139;232.76;1101;1;2025-09-16 11:33:52+00
2219;7055;114.53;1102;2;2025-09-16 10:12:44+00
2220;4487;264.4;1102;2;2025-09-16 10:12:44+00
2221;1660;34.97;1103;1;2025-09-16 16:37:44+00
2222;7627;289.24;1104;1;2025-09-17 16:29:05+00
2223;11735;46.67;1105;1;2025-09-17 14:01:52+00
2224;3796;128.63;1105;1;2025-09-17 14:01:52+00
2225;12176;121.87;1106;2;2025-09-18 14:35:43+00
2226;12857;180.65;1106;1;2025-09-18 14:35:43+00
2227;9251;246.6;1107;1;2025-09-18 12:04:35+00
2228;5893;138.92;1107;1;2025-09-18 12:04:35+00
2229;3823;128.63;1107;1;2025-09-18 12:04:35+00
2230;12586;171.24;1108;1;2025-09-18 15:20:32+00
2231;12170;121.87;1108;2;2025-09-18 15:20:32+00
2232;8492;278.2;1109;2;2025-09-19 11:26:36+00
2233;9982;124.13;1109;2;2025-09-19 11:26:36+00
2234;10913;53.72;1110;2;2025-09-19 09:28:41+00
2235;3053;215.17;1110;1;2025-09-19 09:28:41+00
2236;13473;276.23;1111;2;2025-09-19 15:32:36+00
2237;12556;171.24;1112;2;2025-09-20 12:19:19+00
2238;361;283.37;1113;1;2025-09-21 14:41:23+00
2239;11836;294.61;1113;1;2025-09-21 14:41:23+00
2240;3515;155.59;1113;1;2025-09-21 14:41:23+00
2241;13309;31.23;1114;1;2025-09-22 10:54:30+00
2242;12948;180.65;1115;1;2025-09-22 10:36:40+00
2243;9521;271.65;1115;2;2025-09-22 10:36:40+00
2244;13393;31.23;1115;1;2025-09-22 10:36:40+00
2245;7590;289.24;1116;1;2025-09-23 10:45:23+00
2246;10586;38.05;1117;2;2025-09-23 15:51:30+00
2247;8911;28.83;1117;2;2025-09-23 15:51:30+00
2248;13442;31.23;1118;1;2025-09-24 10:11:10+00
2249;9810;187.29;1118;2;2025-09-24 10:11:10+00
2250;10457;219.26;1118;2;2025-09-24 10:11:10+00
2251;7404;102.23;1119;1;2025-09-24 14:28:14+00
2252;9947;124.13;1119;1;2025-09-24 14:28:14+00
2253;3780;128.63;1119;2;2025-09-24 14:28:14+00
2254;1256;28.56;1120;2;2025-09-24 16:48:35+00
2255;12054;121.87;1121;1;2025-09-25 09:16:48+00
2256;1996;226.63;1121;2;2025-09-25 09:16:48+00
2257;11065;57.8;1121;2;2025-09-25 09:16:48+00
2258;7103;114.53;1122;2;2025-09-25 13:29:36+00
2259;13824;215.83;1122;1;2025-09-25 13:29:36+00
2260;6854;110.88;1122;1;2025-09-25 13:29:36+00
2261;13438;31.23;1123;1;2025-09-25 11:11:59+00
2262;122;222.42;1124;1;2025-09-26 17:13:47+00
2263;1701;158.77;1125;2;2025-09-26 13:34:22+00
2264;14384;246.92;1126;1;2025-09-27 12:43:35+00
2265;2267;297.07;1126;2;2025-09-27 12:43:35+00
2266;8047;250.91;1126;2;2025-09-27 12:43:35+00
2267;6901;113.29;1127;1;2025-09-27 14:59:09+00
2268;10539;64.13;1127;2;2025-09-27 14:59:09+00
2269;5457;262.44;1127;1;2025-09-27 14:59:09+00
2270;10081;138.33;1128;2;2025-09-28 10:22:29+00
2271;11713;46.67;1128;1;2025-09-28 10:22:29+00
2272;337;283.37;1128;1;2025-09-28 10:22:29+00
2273;1469;61.77;1129;2;2025-09-28 17:41:18+00
2274;9133;47.46;1130;1;2025-09-28 13:31:26+00
2275;9812;187.29;1131;1;2025-09-29 10:12:09+00
2276;9590;271.65;1132;2;2025-09-29 13:28:12+00
2277;9855;187.29;1132;2;2025-09-29 13:28:12+00
2278;10621;38.05;1132;2;2025-09-29 13:28:12+00
2279;12344;197.75;1133;1;2025-09-30 17:20:45+00
2280;3364;288.72;1133;1;2025-09-30 17:20:45+00
2281;11180;74.23;1134;2;2025-10-01 11:58:34+00
2282;13623;92.62;1134;2;2025-10-01 11:58:34+00
2283;12986;97.53;1135;2;2025-10-01 10:26:00+00
2284;1302;28.56;1136;2;2025-10-01 15:19:28+00
2285;4748;116.24;1136;2;2025-10-01 15:19:28+00
2286;2662;142.68;1137;1;2025-10-02 12:51:40+00
2287;2152;297.07;1137;1;2025-10-02 12:51:40+00
2288;12156;121.87;1138;1;2025-10-03 17:37:21+00
2289;8157;111.78;1138;1;2025-10-03 17:37:21+00
2290;113;222.42;1138;2;2025-10-03 17:37:21+00
2291;13429;31.23;1139;1;2025-10-03 15:33:44+00
2292;7084;114.53;1139;1;2025-10-03 15:33:44+00
2293;751;66.62;1139;1;2025-10-03 15:33:44+00
2294;5104;167.55;1140;2;2025-10-04 13:51:08+00
2295;3319;288.72;1140;1;2025-10-04 13:51:08+00
2296;5203;77.25;1141;1;2025-10-04 15:14:16+00
2297;229;88.99;1141;1;2025-10-04 15:14:16+00
2298;13785;275.16;1141;1;2025-10-04 15:14:16+00
2299;7823;234.66;1142;2;2025-10-04 09:26:37+00
2300;4163;134.02;1143;1;2025-10-05 17:20:12+00
2301;3527;155.59;1143;2;2025-10-05 17:20:12+00
2302;11996;254.12;1144;1;2025-10-05 13:37:45+00
2303;12921;180.65;1145;2;2025-10-06 12:56:55+00
2304;3950;203.5;1146;2;2025-10-06 13:52:28+00
2305;12402;237.55;1146;2;2025-10-06 13:52:28+00
2306;11056;57.8;1147;1;2025-10-07 15:20:01+00
2307;9473;271.65;1148;1;2025-10-07 12:31:48+00
2308;9333;273.36;1148;1;2025-10-07 12:31:48+00
2309;8741;237.93;1148;1;2025-10-07 12:31:48+00
2310;8077;250.91;1149;2;2025-10-08 10:00:40+00
2311;13973;230.3;1149;2;2025-10-08 10:00:40+00
2312;13452;276.23;1149;1;2025-10-08 10:00:40+00
2313;8497;278.2;1150;1;2025-10-09 10:50:18+00
2314;11150;57.8;1151;2;2025-10-09 15:32:32+00
2315;9948;124.13;1151;2;2025-10-09 15:32:32+00
2316;4996;208.94;1152;1;2025-10-10 09:12:01+00
2317;5079;167.55;1152;2;2025-10-10 09:12:01+00
2318;10020;124.13;1152;1;2025-10-10 09:12:01+00
2319;788;66.62;1153;2;2025-10-10 12:13:22+00
2320;9060;47.46;1153;2;2025-10-10 12:13:22+00
2321;12784;230.23;1153;2;2025-10-10 12:13:22+00
2322;10940;53.72;1154;2;2025-10-10 09:33:11+00
2323;6644;154.03;1154;1;2025-10-10 09:33:11+00
2324;7791;150.93;1154;2;2025-10-10 09:33:11+00
2325;202;88.99;1155;1;2025-10-11 10:22:02+00
2326;3349;288.72;1155;2;2025-10-11 10:22:02+00
2327;12335;197.75;1156;2;2025-10-12 09:46:40+00
2328;4251;134.02;1156;1;2025-10-12 09:46:40+00
2329;2596;275.94;1156;1;2025-10-12 09:46:40+00
2330;14288;246.92;1157;2;2025-10-13 10:04:56+00
2331;9110;47.46;1158;1;2025-10-13 15:48:11+00
2332;3773;128.63;1159;2;2025-10-13 15:05:53+00
2333;11473;287.87;1160;2;2025-10-14 15:38:07+00
2334;2616;275.94;1160;2;2025-10-14 15:38:07+00
2335;13284;235.47;1161;1;2025-10-14 12:48:47+00
2336;10973;53.72;1161;1;2025-10-14 12:48:47+00
2337;13810;215.83;1161;2;2025-10-14 12:48:47+00
2338;13452;276.23;1162;2;2025-10-14 16:43:28+00
2339;2191;297.07;1162;1;2025-10-14 16:43:28+00
2340;13895;215.83;1163;2;2025-10-15 11:31:10+00
2341;13392;31.23;1164;1;2025-10-15 12:09:52+00
2342;8835;237.93;1164;2;2025-10-15 12:09:52+00
2343;795;66.62;1164;2;2025-10-15 12:09:52+00
2344;7815;234.66;1165;2;2025-10-16 15:30:47+00
2345;9722;247.65;1165;1;2025-10-16 15:30:47+00
2346;8821;237.93;1165;2;2025-10-16 15:30:47+00
2347;12165;121.87;1166;2;2025-10-16 13:50:00+00
2348;2403;135.84;1166;1;2025-10-16 13:50:00+00
2349;5183;167.55;1167;2;2025-10-16 12:57:01+00
2350;8463;278.2;1167;1;2025-10-16 12:57:01+00
2351;14160;170.61;1167;1;2025-10-16 12:57:01+00
2352;13545;276.23;1168;1;2025-10-17 17:21:19+00
2353;997;111.73;1168;1;2025-10-17 17:21:19+00
2354;680;281.22;1169;1;2025-10-18 11:10:21+00
2355;12348;197.75;1169;2;2025-10-18 11:10:21+00
2356;10023;124.13;1170;2;2025-10-18 15:21:11+00
2357;11547;287.87;1170;1;2025-10-18 15:21:11+00
2358;5462;262.44;1171;2;2025-10-18 11:49:49+00
2359;1022;111.73;1171;2;2025-10-18 11:49:49+00
2360;6712;154.03;1172;2;2025-10-19 17:02:12+00
2361;11331;281.15;1172;2;2025-10-19 17:02:12+00
2362;7857;234.66;1172;1;2025-10-19 17:02:12+00
2363;9497;271.65;1173;2;2025-10-20 10:59:51+00
2364;10027;124.13;1174;1;2025-10-21 09:37:53+00
2365;8080;250.91;1174;1;2025-10-21 09:37:53+00
2366;3158;64.84;1175;2;2025-10-21 13:37:37+00
2367;5050;208.94;1176;2;2025-10-21 13:20:14+00
2368;11435;281.15;1177;1;2025-10-22 12:00:48+00
2369;12381;237.55;1177;2;2025-10-22 12:00:48+00
2370;10746;74.05;1178;1;2025-10-22 10:32:00+00
2371;10101;138.33;1178;2;2025-10-22 10:32:00+00
2372;3675;39.3;1178;2;2025-10-22 10:32:00+00
2373;6184;174.36;1179;2;2025-10-23 17:26:26+00
2374;669;281.22;1180;1;2025-10-23 14:27:17+00
2375;1000;111.73;1181;1;2025-10-23 14:30:50+00
2376;1408;61.77;1181;1;2025-10-23 14:30:50+00
2377;1496;61.77;1181;2;2025-10-23 14:30:50+00
2378;945;111.73;1182;1;2025-10-24 14:48:49+00
2379;449;283.37;1182;2;2025-10-24 14:48:49+00
2380;11618;46.67;1183;2;2025-10-25 10:06:27+00
2381;9518;271.65;1183;2;2025-10-25 10:06:27+00
2382;8344;290.75;1184;2;2025-10-25 13:47:26+00
2383;10244;236.95;1185;2;2025-10-26 12:48:59+00
2384;4710;116.24;1185;1;2025-10-26 12:48:59+00
2385;6651;154.03;1185;1;2025-10-26 12:48:59+00
2386;8859;28.83;1186;1;2025-10-26 10:12:15+00
2387;115;222.42;1187;1;2025-10-26 11:36:09+00
2388;7573;289.24;1187;2;2025-10-26 11:36:09+00
2389;12497;237.55;1187;2;2025-10-26 11:36:09+00
2390;6386;83.11;1188;2;2025-10-27 11:34:09+00
2391;5616;231.72;1188;2;2025-10-27 11:34:09+00
2392;11654;46.67;1188;1;2025-10-27 11:34:09+00
2393;11357;281.15;1189;2;2025-10-27 11:40:41+00
2394;8888;28.83;1190;1;2025-10-28 15:47:31+00
2395;5436;262.44;1191;1;2025-10-29 14:46:54+00
2396;2146;279.02;1192;2;2025-10-29 11:42:04+00
2397;9963;124.13;1192;2;2025-10-29 11:42:04+00
2398;4212;134.02;1193;2;2025-10-30 14:13:58+00
2399;11009;57.8;1193;2;2025-10-30 14:13:58+00
2400;6483;22.47;1193;2;2025-10-30 14:13:58+00
2401;10874;53.72;1194;1;2025-10-31 09:23:32+00
2402;4813;65.61;1194;2;2025-10-31 09:23:32+00
2403;13841;215.83;1195;2;2025-10-31 12:45:28+00
2404;2683;142.68;1196;2;2025-11-01 11:11:33+00
2405;9204;246.6;1196;2;2025-11-01 11:11:33+00
2406;12478;237.55;1196;1;2025-11-01 11:11:33+00
2407;2443;135.84;1197;1;2025-11-01 12:24:23+00
2408;2462;135.84;1197;1;2025-11-01 12:24:23+00
2409;5331;186.72;1197;1;2025-11-01 12:24:23+00
2410;12905;180.65;1198;1;2025-11-02 10:35:56+00
2411;8666;20.1;1198;1;2025-11-02 10:35:56+00
2412;8923;28.83;1199;2;2025-11-02 16:11:34+00
2413;14004;230.3;1199;1;2025-11-02 16:11:34+00
2414;3000;215.17;1199;2;2025-11-02 16:11:34+00
2415;8975;28.83;1200;1;2025-11-03 11:36:39+00
2416;1261;28.56;1200;1;2025-11-03 11:36:39+00
2417;2370;135.84;1200;2;2025-11-03 11:36:39+00
2418;3108;64.84;1201;1;2025-11-04 12:36:23+00
2419;13171;235.47;1202;1;2025-11-04 15:30:31+00
2420;9783;187.29;1203;1;2025-11-04 12:18:28+00
2421;3963;203.5;1204;2;2025-11-05 11:06:07+00
2422;3237;64.84;1204;1;2025-11-05 11:06:07+00
2423;3642;39.3;1204;2;2025-11-05 11:06:07+00
2424;8197;111.78;1205;2;2025-11-05 13:17:21+00
2425;3948;203.5;1205;1;2025-11-05 13:17:21+00
2426;8190;111.78;1206;1;2025-11-05 09:24:52+00
2427;10600;38.05;1206;1;2025-11-05 09:24:52+00
2428;11047;57.8;1206;1;2025-11-05 09:24:52+00
2429;4566;264.4;1207;2;2025-11-06 12:05:16+00
2430;10238;236.95;1208;2;2025-11-07 11:59:20+00
2431;6920;113.29;1208;1;2025-11-07 11:59:20+00
2432;451;67.6;1209;1;2025-11-07 13:33:02+00
